3.869884713,4.068808375,4.397506173,4.217650081,7.834755183,8.409265603,7.151022958,-0.25407628,-0.770436239999999,1.14887742,1.62500713,-0.25407628
3.844477085,3.991764751,4.512393915,4.380150794,7.814862817,8.376395823,7.169008567,-0.05594721,-0.856895009999996,0.989270710000003,1.24074503999999,-0.05594721
3.838882364,3.90607525,4.611320986,4.504225298,7.80013405,8.324332907,7.182232879,0.174321900000001,-0.900001850000001,0.739136949999999,0.811168450000004,0.174321900000001
3.856314554,3.816075065,4.685234681,4.585342143,7.793414762,8.253808333,7.192942448,0.379601370000002,-0.88779003,0.42600051,0.400134989999996,0.379601370000002
3.894274691,3.727296062,4.727834732,4.625355642,7.797438711,8.166892372,7.202931701,0.524344219999997,-0.82388957,0.073627790000002,0.063635849999999,0.524344219999997
3.946709113,3.644907105,4.735197511,4.631719227,7.814136573,8.066838505,7.21317961,0.605854820000005,-0.726218240000001,-0.307925129999997,-0.165461199999992,0.605854820000005
4.007294595,3.572285281,4.704404998,4.615173107,7.844316774,7.957809464,7.223527439,0.640619229999997,-0.610968390000002,-0.70393267,-0.283465230000006,0.640619229999997
4.071356518,3.511188442,4.634011731,4.586826584,7.887817706,7.844597492,7.232450628,0.64625393,-0.482621869999997,-1.07454529,-0.312150299999994,0.64625393
4.135981911,3.462926255,4.526557202,4.555611554,7.943834513,7.732315163,7.237169142,0.632834039999999,-0.344428590000003,-1.3590371,-0.283410450000003,0.632834039999999
4.199265315,3.428483396,4.390653492,4.527270509,8.011140079,7.625952069,7.234263707,0.607674940000003,-0.208554830000001,-1.50370131,-0.232265659999999,0.607674940000003
4.260032809,3.407627913,4.240283361,4.504043943,8.088218271,7.529735059,7.220602006,0.588280660000002,-0.092983859999998,-1.49263964,-0.191597980000005,0.588280660000002
4.318860875,3.398329527,4.091019397,4.484884145,8.17345876,7.446469514,7.194225947,0.601467059999994,-0.012555920000001,-1.35536405,-0.178522750000001,0.601467059999994
4.379007581,3.397073935,3.955482992,4.46703187,8.265511895,7.377200527,7.154839473,0.666428010000004,0.02812585,-1.15079706,-0.198344959999996,0.666428010000004
4.445650382,3.39988652,3.840403286,4.447197374,8.36370526,7.321359622,7.103684585,0.781596479999998,0.031459580000002,-0.941819129999999,-0.258559639999998,0.781596479999998
4.52381003,3.403032478,3.746221373,4.42134141,8.468281646,7.277307945,7.043005176,0.925204080000004,0.00087379,-0.76773239,-0.361245400000003,0.925204080000004
4.616330438,3.403119857,3.669448134,4.38521687,8.580359401,7.242989056,6.975493172,1.0622331,-0.05726331,-0.63353684,-0.495458389999994,1.0622331
4.722553748,3.397393526,3.60609445,4.335671031,8.701680459,7.216356228,6.903916299,1.13856889,-0.131363200000001,-0.521988210000002,-0.646417690000005,1.13856889
4.836410637,3.384257206,3.553895629,4.271029262,8.834196482,7.195486135,6.830958641,1.07868548,-0.203130420000002,-0.409010240000001,-0.793672789999995,1.07868548
4.944279185,3.363944164,3.512994605,4.191661983,8.979411825,7.178522293,6.759245277,0.832857779999996,-0.25000323,-0.279214689999998,-0.913057040000007,0.832857779999996
5.027564963,3.338943841,3.485073136,4.100356279,9.137445327,7.163617249,6.691378539,0.435554100000006,-0.256674219999997,-0.14193256,-0.993509329999993,0.435554100000006
5.071120373,3.313276419,3.47087988,4.001005346,9.306307439,7.14900432,6.629850225,-0.005115870000001,-0.222350410000001,-0.028485819999999,-1.03089476000001,-0.005115870000001
5.070608786,3.291041378,3.468031298,3.89791587,9.482091834,7.133243973,6.576837679,-0.366314350000003,-0.155923929999999,0.031733469999997,-1.01823986,-0.366314350000003
5.033977351,3.275448985,3.471204645,3.796091884,9.660048575,7.115544981,6.533849221,-0.558538579999999,-0.063850240000001,0.03202339,-0.960337299999998,-0.558538579999999
4.978123493,3.269063961,3.474406984,3.700058154,9.835901412,7.095969415,6.501360498,-0.549326580000002,0.05902667,-0.010649529999998,-0.881870240000002,-0.549326580000002
4.923190835,3.274966628,3.473342031,3.61187113,10.00680737,7.075435113,6.478795381,-0.364710989999999,0.22167075,-0.066893019999998,-0.80976905,-0.364710989999999
4.886719736,3.297133703,3.466652729,3.530894225,10.17162979,7.055597573,6.464942471,-0.075251539999997,0.421071779999997,-0.105626230000002,-0.753980400000001,-0.075251539999997
4.879194582,3.339240881,3.456090106,3.455496185,10.33058839,7.03864567,6.458518321,0.226491580000001,0.638902840000002,-0.102722910000002,-0.709877720000001,0.226491580000001
